Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
5370.03,113.33,149.9969,9.4388,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2979,150.1076,150.6089,12.4198,150.1143,341.81,359.00,359.82,151.5589,12.1076,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5370.59,113.33,149.9969,9.4411,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3002,150.1076,150.6089,12.4221,150.1143,341.81,359.00,359.82,151.5589,12.1100,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5371.12,113.33,149.9969,9.4349,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2940,150.1076,150.6089,12.4159,150.1143,341.81,359.00,359.82,151.5589,12.1038,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5371.64,113.33,149.9968,9.4538,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3129,150.1076,150.6089,12.4348,150.1143,341.81,359.00,359.82,151.5589,12.1226,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5372.20,113.33,149.9969,9.4224,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2815,150.1076,150.6089,12.4034,150.1143,341.81,359.00,359.82,151.5589,12.0913,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5372.73,113.33,149.9969,9.4466,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3057,150.1076,150.6089,12.4276,150.1143,341.81,359.00,359.82,151.5589,12.1155,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5373.26,113.33,149.9969,9.4344,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2935,150.1076,150.6089,12.4154,150.1143,341.81,359.00,359.82,151.5589,12.1032,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5373.81,113.33,149.9969,9.4426,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3017,150.1076,150.6089,12.4236,150.1143,341.81,359.00,359.82,151.5589,12.1115,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5374.33,113.33,149.9969,9.4404,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2995,150.1076,150.6089,12.4214,150.1143,341.81,359.00,359.82,151.5589,12.1093,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5374.86,113.33,149.9969,9.4268,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2859,150.1076,150.6089,12.4078,150.1143,341.81,359.00,359.82,151.5589,12.0956,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5375.42,113.33,149.9969,9.4261,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2852,150.1076,150.6089,12.4071,150.1143,341.81,359.00,359.82,151.5589,12.0950,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5375.95,113.33,149.9969,9.4372,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2963,150.1076,150.6089,12.4182,150.1143,341.81,359.00,359.82,151.5589,12.1060,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5376.48,113.33,149.9969,9.4541,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3133,150.1076,150.6089,12.4352,150.1143,341.81,359.00,359.82,151.5589,12.1230,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5377.00,113.33,149.9969,9.4254,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2845,150.1076,150.6089,12.4064,150.1143,341.81,359.00,359.82,151.5589,12.0943,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5377.52,113.33,149.9969,9.4226,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2818,150.1076,150.6089,12.4037,150.1143,341.81,359.00,359.82,151.5589,12.0915,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5378.05,113.33,149.9969,9.4434,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3025,150.1076,150.6089,12.4244,150.1143,341.81,359.00,359.82,151.5589,12.1123,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5378.61,113.33,149.9969,9.4505,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3096,150.1076,150.6089,12.4315,150.1143,341.81,359.00,359.82,151.5589,12.1194,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5379.13,113.33,149.9969,9.4438,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3029,150.1076,150.6089,12.4248,150.1143,341.81,359.00,359.82,151.5589,12.1126,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5379.66,113.33,149.9969,9.4250,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2842,150.1076,150.6089,12.4061,150.1143,341.81,359.00,359.82,151.5589,12.0939,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5380.21,113.33,149.9969,9.4419,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3010,150.1076,150.6089,12.4229,150.1143,341.81,359.00,359.82,151.5589,12.1108,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5380.74,113.33,149.9969,9.4326,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2917,150.1076,150.6089,12.4136,150.1143,341.81,359.00,359.82,151.5589,12.1015,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5381.27,113.33,149.9969,9.4515,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3106,150.1076,150.6089,12.4325,150.1143,341.81,359.00,359.82,151.5589,12.1204,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5381.82,113.33,149.9969,9.4261,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2852,150.1076,150.6089,12.4071,150.1143,341.81,359.00,359.82,151.5589,12.0950,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5382.34,113.33,149.9969,9.4240,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2831,150.1076,150.6089,12.4050,150.1143,341.81,359.00,359.82,151.5589,12.0929,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5382.87,113.33,149.9969,9.4438,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3029,150.1076,150.6089,12.4248,150.1143,341.81,359.00,359.82,151.5589,12.1127,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5383.42,113.33,149.9969,9.4229,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2820,150.1076,150.6089,12.4039,150.1143,341.81,359.00,359.82,151.5589,12.0918,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5383.95,113.33,149.9969,9.4498,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3089,150.1076,150.6089,12.4308,150.1143,341.81,359.00,359.82,151.5589,12.1186,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5384.48,113.33,149.9969,9.4210,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2801,150.1076,150.6089,12.4020,150.1143,341.81,359.00,359.82,151.5589,12.0899,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5385.00,113.33,149.9969,9.4312,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2903,150.1076,150.6089,12.4122,150.1143,341.81,359.00,359.82,151.5589,12.1000,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5385.52,113.33,149.9969,9.4304,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2895,150.1076,150.6089,12.4114,150.1143,341.81,359.00,359.82,151.5589,12.0993,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5386.05,113.33,149.9969,9.4469,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3060,150.1076,150.6089,12.4279,150.1143,341.81,359.00,359.82,151.5589,12.1158,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5386.60,113.33,149.9969,9.4205,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2796,150.1076,150.6089,12.4015,150.1143,341.81,359.00,359.82,151.5589,12.0894,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5387.13,113.33,149.9969,9.4499,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3091,150.1076,150.6089,12.4310,150.1143,341.81,359.00,359.82,151.5589,12.1188,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5387.65,113.33,149.9969,9.4380,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2972,150.1076,150.6089,12.4191,150.1143,341.81,359.00,359.82,151.5589,12.1069,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5388.20,113.33,149.9969,9.4521,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3112,150.1076,150.6089,12.4331,150.1143,341.81,359.00,359.82,151.5589,12.1210,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5388.73,113.33,149.9969,9.4380,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2971,150.1076,150.6089,12.4190,150.1143,341.81,359.00,359.82,151.5589,12.1068,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5389.26,113.33,149.9969,9.4259,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2851,150.1076,150.6089,12.4070,150.1143,341.81,359.00,359.82,151.5589,12.0948,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5389.81,113.33,149.9969,9.4414,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3005,150.1076,150.6089,12.4224,150.1143,341.81,359.00,359.82,151.5589,12.1103,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5390.33,113.33,149.9969,9.4330,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2921,150.1076,150.6089,12.4140,150.1143,341.81,359.00,359.82,151.5589,12.1019,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5390.86,113.33,149.9969,9.4198,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2789,150.1076,150.6089,12.4008,150.1143,341.81,359.00,359.82,151.5589,12.0887,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5391.42,113.33,149.9969,9.4280,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2871,150.1076,150.6089,12.4090,150.1143,341.81,359.00,359.82,151.5589,12.0969,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5391.94,113.33,149.9969,9.4243,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2834,150.1076,150.6089,12.4053,150.1143,341.81,359.00,359.82,151.5589,12.0932,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5392.47,113.33,149.9969,9.4405,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2996,150.1076,150.6089,12.4215,150.1143,341.81,359.00,359.82,151.5589,12.1094,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5393.02,113.33,149.9969,9.4542,149.8072,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3133,150.1076,150.6089,12.4352,150.1143,341.81,359.00,359.82,151.5589,12.1231,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5393.55,113.33,149.9969,9.4404,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2995,150.1076,150.6089,12.4214,150.1143,341.81,359.00,359.82,151.5589,12.1093,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5394.08,113.33,149.9969,9.4466,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3058,150.1076,150.6089,12.4277,150.1143,341.81,359.00,359.82,151.5589,12.1155,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5394.61,113.33,149.9969,9.4375,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2966,150.1076,150.6089,12.4185,150.1143,341.81,359.00,359.82,151.5589,12.1064,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5395.14,113.33,149.9969,9.4492,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3083,150.1076,150.6089,12.4302,150.1143,341.81,359.00,359.82,151.5589,12.1181,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5395.67,113.33,149.9969,9.4343,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2934,150.1076,150.6089,12.4153,150.1143,341.81,359.00,359.82,151.5589,12.1032,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5396.22,113.33,149.9969,9.4484,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3075,150.1076,150.6089,12.4294,150.1143,341.81,359.00,359.82,151.5589,12.1173,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5396.74,113.33,149.9969,9.4429,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3020,150.1076,150.6089,12.4239,150.1143,341.81,359.00,359.82,151.5589,12.1118,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5397.27,113.33,149.9969,9.4280,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2871,150.1076,150.6089,12.4090,150.1143,341.81,359.00,359.82,151.5589,12.0969,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5397.82,113.33,149.9969,9.4399,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2990,150.1076,150.6089,12.4209,150.1143,341.81,359.00,359.82,151.5589,12.1087,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5398.38,113.33,149.9969,9.4391,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2982,150.1076,150.6089,12.4201,150.1143,341.81,359.00,359.82,151.5589,12.1080,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5398.91,113.33,149.9969,9.4321,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2912,150.1076,150.6089,12.4131,150.1143,341.81,359.00,359.82,151.5589,12.1010,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5399.44,113.33,149.9969,9.4467,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3058,150.1076,150.6089,12.4277,150.1143,341.81,359.00,359.82,151.5589,12.1156,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5399.99,113.33,149.9969,9.4231,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2822,150.1076,150.6089,12.4041,150.1143,341.81,359.00,359.82,151.5589,12.0920,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5400.52,113.33,149.9969,9.4468,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3059,150.1076,150.6089,12.4278,150.1143,341.81,359.00,359.82,151.5589,12.1157,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5401.05,113.33,149.9969,9.4337,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2928,150.1076,150.6089,12.4147,150.1143,341.81,359.00,359.82,151.5589,12.1026,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5401.60,113.33,149.9969,9.4431,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3022,150.1076,150.6089,12.4241,150.1143,341.81,359.00,359.82,151.5589,12.1120,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5402.13,113.33,149.9969,9.4383,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2974,150.1076,150.6089,12.4193,150.1143,341.81,359.00,359.82,151.5589,12.1072,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5402.65,113.33,149.9969,9.4286,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2877,150.1076,150.6089,12.4096,150.1143,341.81,359.00,359.82,151.5589,12.0974,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5403.21,113.33,149.9969,9.4337,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2928,150.1076,150.6089,12.4147,150.1143,341.81,359.00,359.82,151.5589,12.1026,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5403.73,113.33,149.9969,9.4242,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2833,150.1076,150.6089,12.4052,150.1143,341.81,359.00,359.82,151.5589,12.0931,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5404.27,113.33,149.9969,9.4298,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2889,150.1076,150.6089,12.4108,150.1143,341.81,359.00,359.82,151.5589,12.0987,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5404.79,113.33,149.9969,9.4341,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2932,150.1076,150.6089,12.4151,150.1143,341.81,359.00,359.82,151.5589,12.1030,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5405.31,113.33,149.9969,9.4228,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2819,150.1076,150.6089,12.4038,150.1143,341.81,359.00,359.82,151.5589,12.0917,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5405.85,113.33,149.9969,9.4399,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2991,150.1076,150.6089,12.4210,150.1143,341.81,359.00,359.82,151.5589,12.1088,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5406.40,113.33,149.9969,9.4486,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3077,150.1076,150.6089,12.4296,150.1143,341.81,359.00,359.82,151.5589,12.1175,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5406.92,113.33,149.9969,9.4402,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2993,150.1076,150.6089,12.4212,150.1143,341.81,359.00,359.82,151.5589,12.1090,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5407.45,113.33,149.9969,9.4236,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2827,150.1076,150.6089,12.4046,150.1143,341.81,359.00,359.82,151.5589,12.0925,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5408.01,113.33,149.9969,9.4338,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2929,150.1076,150.6089,12.4148,150.1143,341.81,359.00,359.82,151.5589,12.1027,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5408.53,113.33,149.9969,9.4280,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2871,150.1076,150.6089,12.4090,150.1143,341.81,359.00,359.82,151.5589,12.0969,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5409.06,113.33,149.9969,9.4523,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3114,150.1076,150.6089,12.4333,150.1143,341.81,359.00,359.82,151.5589,12.1212,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5409.61,113.33,149.9969,9.4337,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2928,150.1076,150.6089,12.4147,150.1143,341.81,359.00,359.82,151.5589,12.1026,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5410.13,113.33,149.9969,9.4290,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2881,150.1076,150.6089,12.4100,150.1143,341.81,359.00,359.82,151.5589,12.0979,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5410.66,113.33,149.9969,9.4204,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2795,150.1076,150.6089,12.4014,150.1143,341.81,359.00,359.82,151.5589,12.0893,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5411.21,113.33,149.9969,9.4351,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2942,150.1076,150.6089,12.4161,150.1143,341.81,359.00,359.82,151.5589,12.1040,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5411.73,113.33,149.9969,9.4325,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2916,150.1076,150.6089,12.4135,150.1143,341.81,359.00,359.82,151.5589,12.1014,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5412.25,113.33,149.9969,9.4209,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2800,150.1076,150.6089,12.4019,150.1143,341.81,359.00,359.82,151.5589,12.0898,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5412.81,113.33,149.9969,9.4346,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2937,150.1076,150.6089,12.4156,150.1143,341.81,359.00,359.82,151.5589,12.1035,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
5413.33,113.33,149.9969,9.4283,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2874,150.1076,150.6089,12.4093,150.1143,341.81,359.00,359.82,151.5589,12.0972,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
